fecha,localidad,casos,codigo
2020-08-13,San Cristóbal,8482.0,4
2020-08-13,Usaquén,9125.0,1
2020-08-13,Rafael Uribe Uribe,9603.0,18
2020-08-13,Ciudad Bolívar,10777.0,19
2020-08-13,Bosa,14075.0,7
2020-08-13,Engativá,15403.0,10
2020-08-13,Suba,20821.0,11
2020-08-13,Kennedy,22654.0,8
2020-08-14,La Candelaria,753.0,17
2020-08-14,Fuera de Bogotá,1563.0,99
2020-08-14,Los Mártires,2520.0,14
2020-08-14,Antonio Nariño,2544.0,15
2020-08-14,Santa Fe,3153.0,3
2020-08-14,Teusaquillo,3158.0,13
2020-08-14,Barrios Unidos,3345.0,12
2020-08-14,Chapinero,4067.0,2
2020-08-14,Tunjuelito,4384.0,6
2020-08-14,Usme,6127.0,5
2020-08-14,Puente Aranda,6921.0,16
2020-08-14,Fontibón,7084.0,9
2020-08-14,San Cristóbal,8619.0,4
2020-08-14,Usaquén,9407.0,1
2020-08-14,Rafael Uribe Uribe,9791.0,18
2020-08-14,Ciudad Bolívar,11007.0,19
2020-08-14,Bosa,14377.0,7
2020-08-14,Engativá,15904.0,10
2020-08-14,Suba,21381.0,11
2020-08-14,Kennedy,23176.0,8
2020-08-15,La Candelaria,769.0,17
2020-08-15,Fuera de Bogotá,1605.0,99
2020-08-15,Los Mártires,2564.0,14
2020-08-15,Antonio Nariño,2598.0,15
2020-08-15,Santa Fe,3197.0,3
2020-08-15,Teusaquillo,3247.0,13
2020-08-15,Barrios Unidos,3434.0,12
2020-08-15,Chapinero,4165.0,2
2020-08-15,Tunjuelito,4501.0,6
2020-08-15,Usme,6352.0,5
2020-08-15,Puente Aranda,7093.0,16
2020-08-15,Fontibón,7316.0,9
2020-08-15,San Cristóbal,8815.0,4
2020-08-15,Usaquén,9700.0,1
2020-08-15,Rafael Uribe Uribe,10001.0,18
2020-08-15,Ciudad Bolívar,11284.0,19
2020-08-15,Bosa,14801.0,7
2020-08-15,Engativá,16476.0,10
2020-08-15,Suba,22321.0,11
2020-08-15,Kennedy,23784.0,8
2020-08-16,La Candelaria,792.0,17
2020-08-16,Fuera de Bogotá,1618.0,99
2020-08-16,Antonio Nariño,2618.0,15
2020-08-16,Los Mártires,2647.0,14
2020-08-16,Santa Fe,3246.0,3
2020-08-16,Teusaquillo,3290.0,13
2020-08-16,Barrios Unidos,3485.0,12
2020-08-16,Chapinero,4231.0,2
2020-08-16,Tunjuelito,4560.0,6
2020-08-16,Usme,6471.0,5
2020-08-16,Puente Aranda,7234.0,16
2020-08-16,Fontibón,7527.0,9
2020-08-16,San Cristóbal,8987.0,4
2020-08-16,Usaquén,9946.0,1
2020-08-16,Rafael Uribe Uribe,10159.0,18
2020-08-16,Ciudad Bolívar,11474.0,19
2020-08-16,Bosa,15105.0,7
2020-08-16,Engativá,17051.0,10
2020-08-16,Suba,22985.0,11
2020-08-16,Kennedy,24374.0,8
2020-08-17,La Candelaria,803.0,17
2020-08-17,Fuera de Bogotá,1633.0,99
2020-08-17,Antonio Nariño,2658.0,15
2020-08-17,Los Mártires,2674.0,14
2020-08-17,Santa Fe,3298.0,3
2020-08-17,Teusaquillo,3370.0,13
2020-08-17,Barrios Unidos,3583.0,12
2020-08-17,Chapinero,4299.0,2
2020-08-17,Tunjuelito,4655.0,6
2020-08-17,Usme,6619.0,5
2020-08-17,Puente Aranda,7400.0,16
2020-08-17,Fontibón,7685.0,9
2020-08-17,San Cristóbal,9165.0,4
2020-08-17,Usaquén,10242.0,1
2020-08-17,Rafael Uribe Uribe,10343.0,18
2020-08-17,Ciudad Bolívar,11747.0,19
2020-08-17,Bosa,15413.0,7
2020-08-17,Engativá,17660.0,10
2020-08-17,Suba,23671.0,11
2020-08-17,Kennedy,25021.0,8
2020-08-18,La Candelaria,815.0,17
2020-08-18,Fuera de Bogotá,1662.0,99
2020-08-18,Antonio Nariño,2720.0,15
2020-08-18,Los Mártires,2732.0,14
2020-08-18,Santa Fe,3368.0,3
2020-08-18,Teusaquillo,3450.0,13
2020-08-18,Barrios Unidos,3683.0,12
2020-08-18,Chapinero,4375.0,2
2020-08-18,Tunjuelito,4780.0,6
2020-08-18,Usme,6756.0,5
2020-08-18,Puente Aranda,7563.0,16
2020-08-18,Fontibón,7988.0,9
2020-08-18,San Cristóbal,9441.0,4
2020-08-18,Usaquén,10592.0,1
2020-08-18,Rafael Uribe Uribe,10619.0,18
2020-08-18,Ciudad Bolívar,12108.0,19
2020-08-18,Bosa,15912.0,7
2020-08-18,Engativá,18385.0,10
2020-08-18,Suba,24421.0,11
2020-08-18,Kennedy,25658.0,8
2020-08-19,La Candelaria,826.0,17
2020-08-19,Fuera de Bogotá,1682.0,99
2020-08-19,Los Mártires,2759.0,14
2020-08-19,Antonio Nariño,2773.0,15
2020-08-19,Santa Fe,3414.0,3
2020-08-19,Teusaquillo,3500.0,13
2020-08-19,Barrios Unidos,3726.0,12
2020-08-19,Chapinero,4424.0,2
2020-08-19,Tunjuelito,4825.0,6
2020-08-19,Usme,6863.0,5
2020-08-19,Puente Aranda,7758.0,16
2020-08-19,Fontibón,8102.0,9
2020-08-19,San Cristóbal,9614.0,4
2020-08-19,Usaquén,10774.0,1
2020-08-19,Rafael Uribe Uribe,10775.0,18
2020-08-19,Ciudad Bolívar,12283.0,19
2020-08-19,Bosa,16168.0,7
2020-08-19,Engativá,18698.0,10
2020-08-19,Suba,24855.0,11
2020-08-19,Kennedy,26060.0,8
2020-08-20,La Candelaria,838.0,17
2020-08-20,Fuera de Bogotá,1689.0,99
2020-08-20,Los Mártires,2794.0,14
2020-08-20,Antonio Nariño,2827.0,15
2020-08-20,Santa Fe,3473.0,3
2020-08-20,Teusaquillo,3559.0,13
2020-08-20,Barrios Unidos,3778.0,12
2020-08-20,Chapinero,4500.0,2
2020-08-20,Tunjuelito,4937.0,6
2020-08-20,Usme,7070.0,5
2020-08-20,Puente Aranda,7877.0,16
2020-08-20,Fontibón,8263.0,9
2020-08-20,San Cristóbal,9784.0,4
2020-08-20,Rafael Uribe Uribe,10920.0,18
2020-08-20,Usaquén,10998.0,1
2020-08-20,Ciudad Bolívar,12551.0,19
2020-08-20,Bosa,16537.0,7
2020-08-20,Engativá,19151.0,10
2020-08-20,Suba,25441.0,11
2020-08-20,Kennedy,26509.0,8
2020-08-21,La Candelaria,855.0,17
2020-08-21,Fuera de Bogotá,1697.0,99
2020-08-21,Los Mártires,2819.0,14
2020-08-21,Antonio Nariño,2867.0,15
2020-08-21,Santa Fe,3514.0,3
2020-08-21,Teusaquillo,3634.0,13
2020-08-21,Barrios Unidos,3834.0,12
2020-08-21,Chapinero,4571.0,2
2020-08-21,Tunjuelito,5058.0,6
2020-08-21,Usme,7223.0,5
2020-08-21,Puente Aranda,8039.0,16
2020-08-21,Fontibón,8424.0,9
2020-08-21,San Cristóbal,9931.0,4
2020-08-21,Rafael Uribe Uribe,11134.0,18
2020-08-21,Usaquén,11246.0,1
2020-08-21,Ciudad Bolívar,12790.0,19
2020-08-21,Bosa,16866.0,7
2020-08-21,Engativá,19706.0,10
2020-08-21,Suba,25896.0,11
2020-08-21,Kennedy,27050.0,8
2020-08-22,La Candelaria,862.0,17
2020-08-22,Fuera de Bogotá,1732.0,99
2020-08-22,Los Mártires,2850.0,14
2020-08-22,Antonio Nariño,2896.0,15
2020-08-22,Santa Fe,3550.0,3
2020-08-22,Teusaquillo,3673.0,13
2020-08-22,Barrios Unidos,3871.0,12
2020-08-22,Chapinero,4616.0,2
2020-08-22,Tunjuelito,5126.0,6
2020-08-22,Usme,7335.0,5
2020-08-22,Puente Aranda,8239.0,16
2020-08-22,Fontibón,8536.0,9
2020-08-22,San Cristóbal,10099.0,4
2020-08-22,Rafael Uribe Uribe,11294.0,18
2020-08-22,Usaquén,11413.0,1
2020-08-22,Ciudad Bolívar,12980.0,19
2020-08-22,Bosa,17125.0,7
2020-08-22,Engativá,20113.0,10
2020-08-22,Suba,26287.0,11
2020-08-22,Kennedy,27379.0,8
2020-08-23,La Candelaria,916.0,17
2020-08-23,Fuera de Bogotá,1743.0,99
2020-08-23,Los Mártires,2889.0,14
2020-08-23,Antonio Nariño,2951.0,15
2020-08-23,Santa Fe,3640.0,3
2020-08-23,Teusaquillo,3744.0,13
2020-08-23,Barrios Unidos,3921.0,12
2020-08-23,Chapinero,4679.0,2
2020-08-23,Tunjuelito,5188.0,6
2020-08-23,Usme,7437.0,5
2020-08-23,Puente Aranda,8393.0,16
2020-08-23,Fontibón,8700.0,9
2020-08-23,San Cristóbal,10341.0,4
2020-08-23,Rafael Uribe Uribe,11393.0,18
2020-08-23,Usaquén,11613.0,1
2020-08-23,Ciudad Bolívar,13169.0,19
2020-08-23,Bosa,17451.0,7
2020-08-23,Engativá,20595.0,10
2020-08-23,Suba,26791.0,11
2020-08-23,Kennedy,27876.0,8
2020-08-24,La Candelaria,941.0,17
2020-08-24,Fuera de Bogotá,1769.0,99
2020-08-24,Los Mártires,2918.0,14
2020-08-24,Antonio Nariño,2994.0,15
2020-08-24,Santa Fe,3712.0,3
2020-08-24,Teusaquillo,3797.0,13
2020-08-24,Barrios Unidos,3965.0,12
2020-08-24,Chapinero,4739.0,2
2020-08-24,Tunjuelito,5240.0,6
2020-08-24,Usme,7583.0,5
2020-08-24,Puente Aranda,8519.0,16
2020-08-24,Fontibón,8811.0,9
2020-08-24,San Cristóbal,10499.0,4
2020-08-24,Rafael Uribe Uribe,11513.0,18
2020-08-24,Usaquén,11826.0,1
2020-08-24,Ciudad Bolívar,13396.0,19
2020-08-24,Bosa,17747.0,7
2020-08-24,Engativá,21114.0,10
2020-08-24,Suba,27096.0,11
2020-08-24,Kennedy,28323.0,8
2020-08-25,La Candelaria,959.0,17
2020-08-25,Fuera de Bogotá,1804.0,99
2020-08-25,Los Mártires,2964.0,14
2020-08-25,Antonio Nariño,3075.0,15
2020-08-25,Santa Fe,3757.0,3
2020-08-25,Teusaquillo,3850.0,13
2020-08-25,Barrios Unidos,4008.0,12
2020-08-25,Chapinero,4805.0,2
2020-08-25,Tunjuelito,5299.0,6
2020-08-25,Usme,7672.0,5
2020-08-25,Puente Aranda,8664.0,16
2020-08-25,Fontibón,8976.0,9
2020-08-25,San Cristóbal,10640.0,4
2020-08-25,Rafael Uribe Uribe,11677.0,18
2020-08-25,Usaquén,12040.0,1
2020-08-25,Ciudad Bolívar,13659.0,19
2020-08-25,Bosa,18039.0,7
2020-08-25,Engativá,21553.0,10
2020-08-25,Suba,27511.0,11
2020-08-25,Kennedy,28720.0,8
2020-08-26,La Candelaria,965.0,17
2020-08-26,Fuera de Bogotá,1821.0,99
2020-08-26,Los Mártires,3004.0,14
2020-08-26,Antonio Nariño,3138.0,15
2020-08-26,Santa Fe,3792.0,3
2020-08-26,Teusaquillo,3884.0,13
2020-08-26,Barrios Unidos,4049.0,12
2020-08-26,Chapinero,4847.0,2
2020-08-26,Tunjuelito,5370.0,6
2020-08-26,Usme,7832.0,5
2020-08-26,Puente Aranda,8739.0,16
2020-08-26,Fontibón,9092.0,9
2020-08-26,San Cristóbal,10743.0,4
2020-08-26,Rafael Uribe Uribe,11812.0,18
2020-08-26,Usaquén,12196.0,1
2020-08-26,Ciudad Bolívar,13881.0,19
2020-08-26,Bosa,18271.0,7
2020-08-26,Engativá,22043.0,10
2020-08-26,Suba,27708.0,11
2020-08-26,Kennedy,28955.0,8
2020-08-27,La Candelaria,973.0,17
2020-08-27,Fuera de Bogotá,1843.0,99
2020-08-27,Los Mártires,3034.0,14
2020-08-27,Antonio Nariño,3152.0,15
2020-08-27,Santa Fe,3816.0,3
2020-08-27,Teusaquillo,3922.0,13
2020-08-27,Barrios Unidos,4088.0,12
2020-08-27,Chapinero,4886.0,2
2020-08-27,Tunjuelito,5399.0,6
2020-08-27,Usme,7900.0,5
2020-08-27,Puente Aranda,8888.0,16
2020-08-27,Fontibón,9192.0,9
2020-08-27,San Cristóbal,10848.0,4
2020-08-27,Rafael Uribe Uribe,11893.0,18
2020-08-27,Usaquén,12351.0,1
2020-08-27,Ciudad Bolívar,14005.0,19
2020-08-27,Bosa,18520.0,7
2020-08-27,Engativá,22342.0,10
2020-08-27,Suba,27994.0,11
2020-08-27,Kennedy,29319.0,8
2020-08-28,La Candelaria,1002.0,17
2020-08-28,Fuera de Bogotá,1852.0,99
2020-08-28,Los Mártires,3095.0,14
2020-08-28,Antonio Nariño,3201.0,15
2020-08-28,Santa Fe,3877.0,3
2020-08-28,Teusaquillo,3968.0,13
2020-08-28,Barrios Unidos,4122.0,12
2020-08-28,Chapinero,4938.0,2
2020-08-28,Tunjuelito,5483.0,6
2020-08-28,Usme,8035.0,5
2020-08-28,Puente Aranda,8979.0,16
2020-08-28,Fontibón,9321.0,9
2020-08-28,San Cristóbal,11009.0,4
2020-08-28,Rafael Uribe Uribe,12035.0,18
2020-08-28,Usaquén,12539.0,1
2020-08-28,Ciudad Bolívar,14211.0,19
2020-08-28,Bosa,18895.0,7
2020-08-28,Engativá,22673.0,10
2020-08-28,Suba,28328.0,11
2020-08-28,Kennedy,29773.0,8
2020-08-29,La Candelaria,1006.0,17
2020-08-29,Fuera de Bogotá,1870.0,99
2020-08-29,Los Mártires,3123.0,14
2020-08-29,Antonio Nariño,3247.0,15
2020-08-29,Santa Fe,3916.0,3
2020-08-29,Teusaquillo,3991.0,13
2020-08-29,Barrios Unidos,4160.0,12
2020-08-29,Chapinero,4966.0,2
2020-08-29,Tunjuelito,5544.0,6
2020-08-29,Usme,8133.0,5
2020-08-29,Puente Aranda,9101.0,16
2020-08-29,Fontibón,9394.0,9
2020-08-29,San Cristóbal,11144.0,4
2020-08-29,Rafael Uribe Uribe,12143.0,18
2020-08-29,Usaquén,12597.0,1
2020-08-29,Ciudad Bolívar,14404.0,19
2020-08-29,Bosa,19113.0,7
2020-08-29,Engativá,22905.0,10
2020-08-29,Suba,28567.0,11
2020-08-29,Kennedy,30064.0,8
2020-08-30,La Candelaria,1010.0,17
2020-08-30,Fuera de Bogotá,1884.0,99
2020-08-30,Los Mártires,3172.0,14
2020-08-30,Antonio Nariño,3268.0,15
2020-08-30,Santa Fe,3950.0,3
2020-08-30,Teusaquillo,4036.0,13
2020-08-30,Barrios Unidos,4191.0,12
2020-08-30,Chapinero,5006.0,2
2020-08-30,Tunjuelito,5605.0,6
2020-08-30,Usme,8213.0,5
2020-08-30,Puente Aranda,9173.0,16
2020-08-30,Fontibón,9490.0,9
2020-08-30,San Cristóbal,11269.0,4
2020-08-30,Rafael Uribe Uribe,12242.0,18
2020-08-30,Usaquén,12711.0,1
2020-08-30,Ciudad Bolívar,14541.0,19
2020-08-30,Bosa,19382.0,7
2020-08-30,Engativá,23174.0,10
2020-08-30,Suba,28810.0,11
2020-08-30,Kennedy,30309.0,8
2020-08-31,La Candelaria,1020.0,17
2020-08-31,Fuera de Bogotá,1911.0,99
2020-08-31,Los Mártires,3213.0,14
2020-08-31,Antonio Nariño,3319.0,15
2020-08-31,Santa Fe,3990.0,3
2020-08-31,Teusaquillo,4084.0,13
2020-08-31,Barrios Unidos,4485.0,12
2020-08-31,Chapinero,5059.0,2
2020-08-31,Tunjuelito,5667.0,6
2020-08-31,Usme,8322.0,5
2020-08-31,Puente Aranda,9285.0,16
2020-08-31,Fontibón,9638.0,9
2020-08-31,San Cristóbal,11429.0,4
2020-08-31,Rafael Uribe Uribe,12370.0,18
2020-08-31,Usaquén,12918.0,1
2020-08-31,Ciudad Bolívar,14801.0,19
2020-08-31,Bosa,19749.0,7
2020-08-31,Engativá,23686.0,10
2020-08-31,Suba,29348.0,11
2020-08-31,Kennedy,30735.0,8
2020-09-01,La Candelaria,1029.0,17
2020-09-01,Fuera de Bogotá,1944.0,99
2020-09-01,Los Mártires,3239.0,14
2020-09-01,Antonio Nariño,3343.0,15
2020-09-01,Santa Fe,4034.0,3
2020-09-01,Teusaquillo,4135.0,13
2020-09-01,Barrios Unidos,4543.0,12
2020-09-01,Chapinero,5119.0,2
2020-09-01,Tunjuelito,5718.0,6
2020-09-01,Usme,8458.0,5
2020-09-01,Puente Aranda,9366.0,16
2020-09-01,Fontibón,9805.0,9
2020-09-01,San Cristóbal,11599.0,4
2020-09-01,Rafael Uribe Uribe,12510.0,18
2020-09-01,Usaquén,13037.0,1
2020-09-01,Ciudad Bolívar,15041.0,19
2020-09-01,Bosa,20111.0,7
2020-09-01,Engativá,23952.0,10
2020-09-01,Suba,29783.0,11
2020-09-01,Kennedy,31151.0,8
2020-09-02,La Candelaria,1033.0,17
2020-09-02,Fuera de Bogotá,1963.0,99
2020-09-02,Los Mártires,3258.0,14
2020-09-02,Antonio Nariño,3369.0,15
2020-09-02,Santa Fe,4052.0,3
2020-09-02,Teusaquillo,4163.0,13
2020-09-02,Barrios Unidos,4577.0,12
2020-09-02,Chapinero,5172.0,2
2020-09-02,Tunjuelito,5778.0,6
2020-09-02,Usme,8570.0,5
2020-09-02,Puente Aranda,9440.0,16
2020-09-02,Fontibón,9878.0,9
2020-09-02,San Cristóbal,11714.0,4
2020-09-02,Rafael Uribe Uribe,12559.0,18
2020-09-02,Usaquén,13143.0,1
2020-09-02,Ciudad Bolívar,15266.0,19
2020-09-02,Bosa,20322.0,7
2020-09-02,Engativá,24127.0,10
2020-09-02,Suba,30147.0,11
2020-09-02,Kennedy,31419.0,8
2020-09-03,La Candelaria,1046.0,17
2020-09-03,Fuera de Bogotá,1990.0,99
2020-09-03,Los Mártires,3294.0,14
2020-09-03,Antonio Nariño,3393.0,15
2020-09-03,Santa Fe,4096.0,3
2020-09-03,Teusaquillo,4212.0,13
2020-09-03,Barrios Unidos,4605.0,12
2020-09-03,Chapinero,5223.0,2
2020-09-03,Tunjuelito,5866.0,6
2020-09-03,Usme,8716.0,5
2020-09-03,Puente Aranda,9561.0,16
2020-09-03,Fontibón,9997.0,9
2020-09-03,San Cristóbal,11866.0,4
2020-09-03,Rafael Uribe Uribe,12686.0,18
2020-09-03,Usaquén,13291.0,1
2020-09-03,Ciudad Bolívar,15504.0,19
2020-09-03,Bosa,20567.0,7
2020-09-03,Engativá,24380.0,10
2020-09-03,Suba,30456.0,11
2020-09-03,Kennedy,31735.0,8
2020-09-04,La Candelaria,1057.0,17
2020-09-04,Fuera de Bogotá,2014.0,99
2020-09-04,Los Mártires,3332.0,14
2020-09-04,Antonio Nariño,3415.0,15
2020-09-04,Santa Fe,4134.0,3
2020-09-04,Teusaquillo,4242.0,13
2020-09-04,Barrios Unidos,4637.0,12
2020-09-04,Chapinero,5266.0,2
2020-09-04,Tunjuelito,5902.0,6
2020-09-04,Usme,8767.0,5
2020-09-04,Puente Aranda,9655.0,16
2020-09-04,Fontibón,10173.0,9
2020-09-04,San Cristóbal,11954.0,4
2020-09-04,Rafael Uribe Uribe,12781.0,18
2020-09-04,Usaquén,13465.0,1
2020-09-04,Ciudad Bolívar,15624.0,19
2020-09-04,Bosa,20768.0,7
2020-09-04,Engativá,24625.0,10
2020-09-04,Suba,30755.0,11
2020-09-04,Kennedy,32050.0,8
2020-09-05,La Candelaria,1068.0,17
2020-09-05,Fuera de Bogotá,2044.0,99
2020-09-05,Los Mártires,3355.0,14
2020-09-05,Antonio Nariño,3434.0,15
2020-09-05,Santa Fe,4162.0,3
2020-09-05,Teusaquillo,4290.0,13
2020-09-05,Barrios Unidos,4672.0,12
2020-09-05,Chapinero,5301.0,2
2020-09-05,Tunjuelito,5955.0,6
2020-09-05,Usme,8839.0,5
2020-09-05,Puente Aranda,9730.0,16
2020-09-05,Fontibón,10250.0,9
2020-09-05,San Cristóbal,12302.0,4
2020-09-05,Rafael Uribe Uribe,12861.0,18
2020-09-05,Usaquén,13571.0,1
2020-09-05,Ciudad Bolívar,15745.0,19
2020-09-05,Bosa,21004.0,7
2020-09-05,Engativá,24771.0,10
2020-09-05,Suba,31001.0,11
2020-09-05,Kennedy,32249.0,8
2020-09-06,La Candelaria,1077.0,17
2020-09-06,Fuera de Bogotá,2059.0,99
2020-09-06,Los Mártires,3365.0,14
2020-09-06,Antonio Nariño,3445.0,15
2020-09-06,Santa Fe,4174.0,3
2020-09-06,Teusaquillo,4305.0,13
2020-09-06,Barrios Unidos,4751.0,12
2020-09-06,Chapinero,5319.0,2
2020-09-06,Tunjuelito,6006.0,6
2020-09-06,Usme,8884.0,5
2020-09-06,Puente Aranda,9789.0,16
2020-09-06,Fontibón,10306.0,9
2020-09-06,San Cristóbal,12332.0,4
2020-09-06,Rafael Uribe Uribe,12900.0,18
2020-09-06,Usaquén,13627.0,1
2020-09-06,Ciudad Bolívar,15860.0,19
2020-09-06,Bosa,21112.0,7
2020-09-06,Engativá,24896.0,10
2020-09-06,Suba,31121.0,11
2020-09-06,Kennedy,32432.0,8
2020-09-07,La Candelaria,1085.0,17
2020-09-07,Fuera de Bogotá,2085.0,99
2020-09-07,Los Mártires,3401.0,14
2020-09-07,Antonio Nariño,3475.0,15
2020-09-07,Santa Fe,4215.0,3
2020-09-07,Teusaquillo,4350.0,13
2020-09-07,Barrios Unidos,4789.0,12
2020-09-07,Chapinero,5376.0,2
2020-09-07,Tunjuelito,6074.0,6
2020-09-07,Usme,9005.0,5
2020-09-07,Puente Aranda,9886.0,16
2020-09-07,Fontibón,10400.0,9
2020-09-07,San Cristóbal,12484.0,4
2020-09-07,Rafael Uribe Uribe,13049.0,18
2020-09-07,Usaquén,13813.0,1
2020-09-07,Ciudad Bolívar,16016.0,19
2020-09-07,Bosa,21381.0,7
2020-09-07,Engativá,25166.0,10
2020-09-07,Suba,31507.0,11
2020-09-07,Kennedy,32828.0,8
2020-09-08,La Candelaria,1092.0,17
2020-09-08,Fuera de Bogotá,2103.0,99
2020-09-08,Los Mártires,3411.0,14
2020-09-08,Antonio Nariño,3500.0,15
2020-09-08,Santa Fe,4267.0,3
2020-09-08,Teusaquillo,4377.0,13
2020-09-08,Barrios Unidos,4836.0,12
2020-09-08,Chapinero,5419.0,2
2020-09-08,Tunjuelito,6110.0,6
2020-09-08,Usme,9058.0,5
2020-09-08,Puente Aranda,9949.0,16
2020-09-08,Fontibón,10473.0,9
2020-09-08,San Cristóbal,12606.0,4
2020-09-08,Rafael Uribe Uribe,13136.0,18
2020-09-08,Usaquén,13944.0,1
2020-09-08,Ciudad Bolívar,16155.0,19
2020-09-08,Bosa,21539.0,7
2020-09-08,Engativá,25392.0,10
2020-09-08,Suba,31786.0,11
2020-09-08,Kennedy,33062.0,8
2020-09-09,La Candelaria,1098.0,17
2020-09-09,Fuera de Bogotá,2131.0,99
2020-09-09,Los Mártires,3420.0,14
2020-09-09,Antonio Nariño,3519.0,15
2020-09-09,Santa Fe,4303.0,3
2020-09-09,Teusaquillo,4397.0,13
2020-09-09,Barrios Unidos,4869.0,12
2020-09-09,Chapinero,5461.0,2
2020-09-09,Tunjuelito,6169.0,6
2020-09-09,Usme,9157.0,5
2020-09-09,Puente Aranda,10030.0,16
2020-09-09,Fontibón,10583.0,9
2020-09-09,San Cristóbal,12696.0,4
2020-09-09,Rafael Uribe Uribe,13203.0,18
2020-09-09,Usaquén,14072.0,1
2020-09-09,Ciudad Bolívar,16282.0,19
2020-09-09,Bosa,21751.0,7
2020-09-09,Engativá,25547.0,10
2020-09-09,Suba,32001.0,11
2020-09-09,Kennedy,33261.0,8
2020-09-10,La Candelaria,1100.0,17
2020-09-10,Fuera de Bogotá,2169.0,99
2020-09-10,Los Mártires,3451.0,14
2020-09-10,Antonio Nariño,3551.0,15
2020-09-10,Santa Fe,4358.0,3
2020-09-10,Teusaquillo,4442.0,13
2020-09-10,Barrios Unidos,4978.0,12
2020-09-10,Chapinero,5506.0,2
2020-09-10,Tunjuelito,6234.0,6
2020-09-10,Usme,9297.0,5
2020-09-10,Puente Aranda,10127.0,16
2020-09-10,Fontibón,10690.0,9
2020-09-10,San Cristóbal,12870.0,4
2020-09-10,Rafael Uribe Uribe,13306.0,18
2020-09-10,Usaquén,14238.0,1
2020-09-10,Ciudad Bolívar,16458.0,19
2020-09-10,Bosa,21978.0,7
2020-09-10,Engativá,25806.0,10
2020-09-10,Suba,32392.0,11
2020-09-10,Kennedy,33634.0,8
2020-09-11,La Candelaria,1109.0,17
2020-09-11,Fuera de Bogotá,2193.0,99
2020-09-11,Los Mártires,3478.0,14
2020-09-11,Antonio Nariño,3580.0,15
2020-09-11,Santa Fe,4393.0,3
2020-09-11,Teusaquillo,4480.0,13
2020-09-11,Barrios Unidos,5066.0,12
2020-09-11,Chapinero,5549.0,2
2020-09-11,Tunjuelito,6281.0,6
2020-09-11,Usme,9372.0,5
2020-09-11,Puente Aranda,10219.0,16
2020-09-11,Fontibón,10834.0,9
2020-09-11,San Cristóbal,12957.0,4
2020-09-11,Rafael Uribe Uribe,13398.0,18
2020-09-11,Usaquén,14377.0,1
2020-09-11,Ciudad Bolívar,16623.0,19
2020-09-11,Bosa,22133.0,7
2020-09-11,Engativá,26088.0,10
2020-09-11,Suba,32675.0,11
2020-09-11,Kennedy,33903.0,8
2020-09-12,La Candelaria,1113.0,17
2020-09-12,Fuera de Bogotá,2212.0,99
2020-09-12,Los Mártires,3498.0,14
2020-09-12,Antonio Nariño,3610.0,15
2020-09-12,Santa Fe,4434.0,3
2020-09-12,Teusaquillo,4506.0,13
2020-09-12,Barrios Unidos,5134.0,12
2020-09-12,Chapinero,5575.0,2
2020-09-12,Tunjuelito,6322.0,6
2020-09-12,Usme,9443.0,5
2020-09-12,Puente Aranda,10267.0,16
2020-09-12,Fontibón,10911.0,9
2020-09-12,San Cristóbal,13066.0,4
2020-09-12,Rafael Uribe Uribe,13497.0,18
2020-09-12,Usaquén,14480.0,1
2020-09-12,Ciudad Bolívar,16760.0,19
2020-09-12,Bosa,22249.0,7
2020-09-12,Engativá,26249.0,10
2020-09-12,Suba,32854.0,11
2020-09-12,Kennedy,34079.0,8
2020-09-13,La Candelaria,1115.0,17
2020-09-13,Fuera de Bogotá,2223.0,99
2020-09-13,Los Mártires,3512.0,14
2020-09-13,Antonio Nariño,3623.0,15
2020-09-13,Santa Fe,4452.0,3
2020-09-13,Teusaquillo,4519.0,13
2020-09-13,Barrios Unidos,5184.0,12
2020-09-13,Chapinero,5584.0,2
2020-09-13,Tunjuelito,6337.0,6
2020-09-13,Usme,9470.0,5
2020-09-13,Puente Aranda,10292.0,16
2020-09-13,Fontibón,10958.0,9
2020-09-13,San Cristóbal,13177.0,4
2020-09-13,Rafael Uribe Uribe,13615.0,18
2020-09-13,Usaquén,14521.0,1
2020-09-13,Ciudad Bolívar,16821.0,19
2020-09-13,Bosa,22308.0,7
2020-09-13,Engativá,26318.0,10
2020-09-13,Suba,32976.0,11
2020-09-13,Kennedy,34164.0,8
2020-09-14,La Candelaria,1120.0,17
2020-09-14,Fuera de Bogotá,2247.0,99
2020-09-14,Los Mártires,3532.0,14
2020-09-14,Antonio Nariño,3646.0,15
2020-09-14,Santa Fe,4480.0,3
2020-09-14,Teusaquillo,4545.0,13
2020-09-14,Barrios Unidos,5218.0,12
2020-09-14,Chapinero,5616.0,2
2020-09-14,Tunjuelito,6406.0,6
2020-09-14,Usme,9550.0,5
2020-09-14,Puente Aranda,10363.0,16
2020-09-14,Fontibón,11037.0,9
2020-09-14,San Cristóbal,13256.0,4
2020-09-14,Rafael Uribe Uribe,13699.0,18
2020-09-14,Usaquén,14659.0,1
2020-09-14,Ciudad Bolívar,16967.0,19
2020-09-14,Bosa,22514.0,7
2020-09-14,Engativá,26502.0,10
2020-09-14,Suba,33256.0,11
2020-09-14,Kennedy,34390.0,8
2020-09-15,La Candelaria,1126.0,17
2020-09-15,Fuera de Bogotá,2270.0,99
2020-09-15,Los Mártires,3546.0,14
2020-09-15,Antonio Nariño,3676.0,15
2020-09-15,Santa Fe,4513.0,3
2020-09-15,Teusaquillo,4576.0,13
